account_id,churn_probability_q1,churn_prob_q1,churn_prob_q2,churn_prob_q3,churn_prob_q4,churn_date_window,churn_prob_within_2q,churn_prob_within_4q,risk_score,risk_tier,risk_type,predicted_churn_quarter,top_drivers,recommended_action
A-05d3b3,0.11692425939282071,0.11692425939282071,0.22017723635108177,0.3113574354483942,0.39187645729496345,> 365 days,0.22017723635108177,0.39187645729496345,12,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-05f0e5,0.12850638637442033,0.12850638637442033,0.2404988814098289,0.3380996256071819,0.4231580508602789,> 365 days,0.2404988814098289,0.4231580508602789,13,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-0651a4,0.3840716174088461,0.3840716174088461,0.6206322275186451,0.7663366214883502,0.856080093202535,0-90 days,0.6206322275186451,0.856080093202535,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-068fc6,0.21339393209734575,0.21339393209734575,0.3812508939387248,0.5132881986628579,0.6171495437483728,3-6 months,0.3812508939387248,0.6171495437483728,21,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-075038,0.08634243785469327,0.08634243785469327,0.165229859134695,0.23730594814531125,0.30315881191971894,N/A,0.165229859134695,0.30315881191971894,9,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-089363,0.39534752705525505,0.39534752705525505,0.6343953869618045,0.7789362666064485,0.8663332669251913,0-90 days,0.6343953869618045,0.8663332669251913,40,Medium,Commercial Risk,2025Q1,"Commercial contraction, Support pressure, Usage decline",Commercial check-in / Proactive support / escalation review
A-08e34e,0.33077767434130884,0.33077767434130884,0.5521414788399728,0.7002830789032244,0.7994227450243534,3-6 months,0.5521414788399728,0.7994227450243534,33,Low,Support Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-09316c,0.36771026803918955,0.36771026803918955,0.6002096948569264,0.7472166951205553,0.8401677119136081,0-90 days,0.6002096948569264,0.8401677119136081,37,Medium,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-09540c,0.26083095510088405,0.26083095510088405,0.4536291230629287,0.5961395607337325,0.7014788648350156,3-6 months,0.4536291230629287,0.7014788648350156,26,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-098560,0.18452068429919904,0.18452068429919904,0.33499348566415355,0.457700942752829,0.5577663358908875,6-12 months,0.33499348566415355,0.5577663358908875,18,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-0a282f,0.41673131189245544,0.41673131189245544,0.6597976374733039,0.8015706143179666,0.8842623525312544,0-90 days,0.6597976374733039,0.8842623525312544,42,Medium,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0a62f5,0.4011497318876536,0.4011497318876536,0.6413783563817708,0.7852393325683331,0.8713905167285598,0-90 days,0.6413783563817708,0.8713905167285598,40,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0aaf6e,0.3317583931475206,0.3317583931475206,0.5534531548712163,0.7015988186762363,0.8005959151055301,3-6 months,0.5534531548712163,0.8005959151055301,33,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-0b0d6d,0.33530545249281635,0.33530545249281635,0.5581811585142202,0.7063254250784615,0.8047961113081634,3-6 months,0.5581811585142202,0.8047961113081634,34,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0baac2,0.3862085736988584,0.3862085736988584,0.6232600849992103,0.7687602702270944,0.8580670364451978,0-90 days,0.6232600849992103,0.8580670364451978,39,Medium,Support Risk,2025Q1,"Support pressure, Commercial contraction, Usage decline",Proactive support / escalation review / Commercial check-in
A-0be015,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0cc442,0.37949084650001785,0.37949084650001785,0.6149683904227357,0.761084361870476,0.851750659626341,0-90 days,0.6149683904227357,0.851750659626341,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0dbdc6,0.07962602212948404,0.07962602212948404,0.15291174085880288,0.22036200932680594,0.2824414812251361,N/A,0.15291174085880288,0.2824414812251361,8,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-0e966d,0.353314491901697,0.353314491901697,0.5817978536156397,0.7295547324776291,0.8251069647595142,0-90 days,0.5817978536156397,0.8251069647595142,35,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0f3e88,0.28047942392002123,0.28047942392002123,0.4822901405975355,0.627497103720454,0.7319765014774804,3-6 months,0.4822901405975355,0.7319765014774804,28,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0f6450,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-0f7d77,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-104f1a,0.3129666585183351,0.3129666585183351,0.5279851876925379,0.6757100862715635,0.7772020169623514,3-6 months,0.5279851876925379,0.7772020169623514,31,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-10b8da,0.24159424545617905,0.24159424545617905,0.4248207114748176,0.5637807176880809,0.669168786051665,3-6 months,0.4248207114748176,0.669168786051665,24,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-10b8f2,0.20181040520164978,0.20181040520164978,0.36289337075564554,0.491468117760106,0.5940951429728967,3-6 months,0.36289337075564554,0.5940951429728967,20,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-117171,0.417264145600817,0.417264145600817,0.6604189239976542,0.8021139315379792,0.8846846928210891,0-90 days,0.6604189239976542,0.8846846928210891,42,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-118d55,0.39518262437878565,0.39518262437878565,0.634195942146667,0.7787553497375563,0.8661873912580353,0-90 days,0.634195942146667,0.8661873912580353,40,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-118f1c,0.3840716174088461,0.3840716174088461,0.6206322275186451,0.7663366214883502,0.856080093202535,0-90 days,0.6206322275186451,0.856080093202535,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-13466a,0.1830143401268034,0.1830143401268034,0.3325344315615575,0.45469020212668076,0.5544897149491468,6-12 months,0.3325344315615575,0.5544897149491468,18,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-139c3b,0.40087222229501834,0.40087222229501834,0.6410459059822899,0.7849406313530644,0.871151958387925,0-90 days,0.6410459059822899,0.871151958387925,40,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-149a69,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-151c9a,0.22271179146347309,0.22271179146347309,0.3958230408700767,0.5303803737988555,0.6349702020565189,3-6 months,0.3958230408700767,0.6349702020565189,22,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-157070,0.1586790841375472,0.1586790841375472,0.2921791165323636,0.40449548605443764,0.49898959692709466,6-12 months,0.2921791165323636,0.49898959692709466,16,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-158f4e,0.13927225534623836,0.13927225534623836,0.2591477495832488,0.3623279133771259,0.4511379430524355,6-12 months,0.2591477495832488,0.4511379430524355,14,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-1619f8,0.28239360331451313,0.28239360331451313,0.4850410594360717,0.6304621702209436,0.7348172895332765,3-6 months,0.4850410594360717,0.7348172895332765,28,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-17939a,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-180abf,0.2467681590751033,0.2467681590751033,0.43264179381689116,0.5726477338928497,0.6781046658766849,3-6 months,0.43264179381689116,0.6781046658766849,25,Low,Support Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-186a44,0.19986054776490444,0.19986054776490444,0.3597768569769213,0.48773220503328263,0.5901143271376506,3-6 months,0.3597768569769213,0.5901143271376506,20,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-18793f,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1986ca,0.36566295962546785,0.36566295962546785,0.5976165192088793,0.7447532536993581,0.8380875343864218,0-90 days,0.5976165192088793,0.8380875343864218,37,Medium,Support Risk,2025Q1,"Support pressure, Commercial contraction, Usage decline",Proactive support / escalation review / Commercial check-in
A-19b2c8,0.32256205350918876,0.32256205350918876,0.5410778286543128,0.6891087066444734,0.7893904406473597,3-6 months,0.5410778286543128,0.7893904406473597,32,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-1ac5e0,0.3840716174088461,0.3840716174088461,0.6206322275186451,0.7663366214883502,0.856080093202535,0-90 days,0.6206322275186451,0.856080093202535,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1b707d,0.16177209588887925,0.16177209588887925,0.29737398076947785,0.41103926452645945,0.50631667710027,6-12 months,0.29737398076947785,0.50631667710027,16,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1b7577,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1b9609,0.16612263223699583,0.16612263223699583,0.3046485355326436,0.4201621511398107,0.5164863408631026,6-12 months,0.3046485355326436,0.5164863408631026,17,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1d5444,0.21255353040277364,0.21255353040277364,0.3799280575188645,0.5117265379969356,0.6155107861476714,3-6 months,0.3799280575188645,0.6155107861476714,21,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1e1b80,0.3440994284867069,0.3440994284867069,0.5697944402885355,0.7178279275170543,0.8149231763933455,3-6 months,0.5697944402885355,0.8149231763933455,34,Low,Support Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-1e50e0,0.0882893523751049,0.0882893523751049,0.16878369500739443,0.2421712442588193,0.3090794543144397,N/A,0.16878369500739443,0.3090794543144397,9,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1e6fc3,0.23640226778583853,0.23640226778583853,0.41691850335738967,0.5547602914676636,0.6600159682730136,3-6 months,0.41691850335738967,0.6600159682730136,24,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1f0636,0.21781697973442493,0.21781697973442493,0.38818972280822295,0.5214523895566172,0.625688184722521,3-6 months,0.38818972280822295,0.625688184722521,22,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-1f0ac7,0.1793901127550713,0.1793901127550713,0.3265994129558655,0.447400820195044,0.546531649368615,6-12 months,0.3265994129558655,0.546531649368615,18,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-1f559b,0.2236141277852551,0.2236141277852551,0.3972249774253499,0.5320139883491177,0.63666227216013,3-6 months,0.3972249774253499,0.63666227216013,22,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-1f7acb,0.11737265914044061,0.11737265914044061,0.2209689771671831,0.31240591986996813,0.39311066546405515,> 365 days,0.2209689771671831,0.39311066546405515,12,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-202b67,0.3021785857402715,0.3021785857402715,0.5130452738005523,0.6601925642830425,0.762875094632021,3-6 months,0.5130452738005523,0.762875094632021,30,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-20736a,0.21335327305445598,0.21335327305445598,0.38118692698586265,0.5132127215223149,0.6170703806667999,3-6 months,0.38118692698586265,0.6170703806667999,21,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-22d9d2,0.2844882979804347,0.2844882979804347,0.4880430042730647,0.6336887786265972,0.7379000345262507,3-6 months,0.4880430042730647,0.7379000345262507,28,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-22f2df,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-241e75,0.34631556035630456,0.34631556035630456,0.572696653367708,0.7206784512987945,0.8174118499568432,3-6 months,0.572696653367708,0.8174118499568432,35,Low,Support Risk,2025Q1,"Support pressure, Commercial contraction, Usage decline",Proactive support / escalation review / Commercial check-in
A-2446e3,0.2724659264336821,0.2724659264336821,0.4706941717999996,0.6149119746472602,0.7198353402335117,3-6 months,0.4706941717999996,0.7198353402335117,27,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-249769,0.3815130611169523,0.3815130611169523,0.6174739064310772,0.7634126073456667,0.8536737877388998,0-90 days,0.6174739064310772,0.8536737877388998,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-271f46,0.16231002126338312,0.16231002126338312,0.29827549952424637,0.4121724181175028,0.507582725432054,6-12 months,0.29827549952424637,0.507582725432054,16,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-2789e3,0.3712655396327156,0.3712655396327156,0.6046929783466597,0.7514568530613887,0.8437323586315655,0-90 days,0.6046929783466597,0.8437323586315655,37,Medium,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-2922b6,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-296d7c,0.36889357562029995,0.36889357562029995,0.60170468110667,0.7486332654460581,0.8413608389476606,0-90 days,0.60170468110667,0.8413608389476606,37,Medium,Support Risk,2025Q1,"Support pressure, Commercial contraction, Usage decline",Proactive support / escalation review / Commercial check-in
A-297a2d,0.20518482839248245,0.20518482839248245,0.3682688429825124,0.49789049202533,0.6009157452533465,3-6 months,0.3682688429825124,0.6009157452533465,21,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-2b9d3e,0.2472508734944842,0.2472508734944842,0.43336875254518303,0.5734688234276558,0.6789290294077981,3-6 months,0.43336875254518303,0.6789290294077981,25,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-2bc93d,0.14754995146887045,0.14754995146887045,0.273328914759275,0.38054919812037546,0.471949133875067,6-12 months,0.273328914759275,0.471949133875067,15,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-2d1036,0.38131930295647787,0.38131930295647787,0.6172341951057416,0.7631901850235954,0.8534903386036505,0-90 days,0.6172341951057416,0.8534903386036505,38,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-2d4502,0.26310910439852986,0.26310910439852986,0.4569918079796632,0.5998622070631989,0.705142103398805,3-6 months,0.4569918079796632,0.705142103398805,26,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-2e3bad,0.4182376142066367,0.4182376142066367,0.6615525264760138,0.8031039903369497,0.8854533076652307,0-90 days,0.6615525264760138,0.8854533076652307,42,Medium,Commercial Risk,2025Q1,"Commercial contraction, Support pressure, Usage decline",Commercial check-in / Proactive support / escalation review
A-2e4581,0.33530545249281635,0.33530545249281635,0.5581811585142202,0.7063254250784615,0.8047961113081634,3-6 months,0.5581811585142202,0.8047961113081634,34,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-2ebb4b,0.2294052926634811,0.2294052926634811,0.4061837970249448,0.5424083768567545,0.6473823170842881,3-6 months,0.4061837970249448,0.6473823170842881,23,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-2edab2,0.34586227335627256,0.34586227335627256,0.5721038345813763,0.7200969751134931,0.8169048716200378,3-6 months,0.5721038345813763,0.8169048716200378,35,Low,Support Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-2f6a32,0.3940070517780711,0.3940070517780711,0.6327725467052947,0.7774627529099108,0.865143997546685,0-90 days,0.6327725467052947,0.865143997546685,39,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-309e54,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-30b4ca,0.3531392523517742,0.3531392523517742,0.5815711731519784,0.7293348162275187,0.8249173168625883,0-90 days,0.5815711731519784,0.8249173168625883,35,Medium,Support Risk,2025Q1,"Support pressure, Commercial contraction, Usage decline",Proactive support / escalation review / Commercial check-in
A-310452,0.3725368072405258,0.3725368072405258,0.6062899417320868,0.7529614298176965,0.8449923900186764,0-90 days,0.6062899417320868,0.8449923900186764,37,Medium,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-313be3,0.24205855034312684,0.24205855034312684,0.42552475889203767,0.5645814029626492,0.6699781973539485,3-6 months,0.42552475889203767,0.6699781973539485,24,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-31ab9a,0.2163328591281557,0.2163328591281557,0.38586581231774897,0.5187232170273977,0.6228391995198617,3-6 months,0.38586581231774897,0.6228391995198617,22,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-32728c,0.12214992042857185,0.12214992042857185,0.22937923779643732,0.32351050258020786,0.4061436408608,> 365 days,0.22937923779643732,0.4061436408608,12,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-328bd0,0.4893291455667823,0.4893291455667823,0.7392152784324474,0.8668248434139691,0.931991328996934,0-90 days,0.7392152784324474,0.931991328996934,49,Medium,Support Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-32fb14,0.3100641568682577,0.3100641568682577,0.5239885323620919,0.6715826267348619,0.7734130826772048,3-6 months,0.5239885323620919,0.7734130826772048,31,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
A-331424,0.25263277181034444,0.25263277181034444,0.44144222622811136,0.5825522248323189,0.6880132133589917,3-6 months,0.44144222622811136,0.6880132133589917,25,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-337bc1,0.10271034913392268,0.10271034913392268,0.19487128244863317,0.27756633412608156,0.3517677481740914,> 365 days,0.19487128244863317,0.3517677481740914,10,Low,Support Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-342303,0.3264622879192794,0.3264622879192794,0.5463469504050682,0.694447562897388,0.7941989105932183,3-6 months,0.5463469504050682,0.7941989105932183,33,Low,Commercial Risk,2025Q1,"Commercial contraction, Usage decline, Support pressure",Commercial check-in / Usage re-engagement / training
A-34d880,0.2605378810823634,0.2605378810823634,0.45319577468583905,0.5956589889160738,0.7010051391785803,3-6 months,0.45319577468583905,0.7010051391785803,26,Low,Support Risk,2025Q1,"Usage decline, Commercial contraction, Support pressure",Usage re-engagement / training / Commercial check-in
A-34ea2f,0.3275219480589249,0.3275219480589249,0.5477732696575366,0.6958874493436183,0.795490984363765,3-6 months,0.5477732696575366,0.795490984363765,33,Low,Commercial Risk,2025Q1,"Usage decline, Support pressure, Commercial contraction",Usage re-engagement / training / Proactive support / escalation review
A-35083d,0.2767310666708437,0.2767310666708437,0.47688205008090445,0.6216450383566807,0.7263476104724427,3-6 months,0.47688205008090445,0.7263476104724427,28,Low,Commercial Risk,2025Q1,"Support pressure, Usage decline, Commercial contraction",Proactive support / escalation review / Usage re-engagement / training
